ID,Forename,Surname,Team,Status,skill,Name,Town,Venue,Date,Points
17601,Sue,Shakespeare,Reds,Professional,Scoring,Reds,Tullibody,Doune,2012-07-03,4
19376,Sarah,Lukasiewicz,Reds,Amateur,Catching,Reds,Tullibody,Doune,2012-07-03,2
19376,Sarah,Lukasiewicz,Reds,Amateur,Defending,Reds,Tullibody,Doune,2012-07-03,2
19376,Sarah,Lukasiewicz,Reds,Amateur,Running,Reds,Tullibody,Doune,2012-07-03,2
10275,Paul,Agg,Reds,Amateur,Catching,Reds,Tullibody,Doune,2012-07-03,7
10275,Paul,Agg,Reds,Amateur,Defending,Reds,Tullibody,Doune,2012-07-03,7
10275,Paul,Agg,Reds,Amateur,Throwing,Reds,Tullibody,Doune,2012-07-03,7
12554,Antony,Fletcher,Reds,Professional,Catching,Reds,Tullibody,Doune,2012-07-03,4
12554,Antony,Fletcher,Reds,Professional,Running,Reds,Tullibody,Doune,2012-07-03,4
12554,Antony,Fletcher,Reds,Professional,Scoring,Reds,Tullibody,Doune,2012-07-03,4
19899,Christopher,Weight,Sharks,Professional,Jumping,Sharks,Cornton,Doune,2012-07-03,7
19899,Christopher,Weight,Sharks,Professional,Running,Sharks,Cornton,Doune,2012-07-03,7
19253,Donna,Talbot,Sharks,Professional,Scoring,Sharks,Cornton,Doune,2012-07-03,8
18673,Scott,Patel,Sharks,Professional,Defending,Sharks,Cornton,Doune,2012-07-03,2
18673,Scott,Patel,Sharks,Professional,Jumping,Sharks,Cornton,Doune,2012-07-03,2
18673,Scott,Patel,Sharks,Professional,Scoring,Sharks,Cornton,Doune,2012-07-03,2
18078,Paul,Robinson,Sharks,Professional,Defending,Sharks,Cornton,Doune,2012-07-03,3
18078,Paul,Robinson,Sharks,Professional,Scoring,Sharks,Cornton,Doune,2012-07-03,3
19533,Oliver,Woolhouse,Sharks,Professional,Defending,Sharks,Cornton,Doune,2012-07-03,6
19533,Oliver,Woolhouse,Sharks,Professional,Jumping,Sharks,Cornton,Doune,2012-07-03,6
19533,Oliver,Woolhouse,Sharks,Professional,Running,Sharks,Cornton,Doune,2012-07-03,6
16943,Anthony,Lever,Sharks,Professional,Jumping,Sharks,Cornton,Doune,2012-07-03,1
16943,Anthony,Lever,Sharks,Professional,Scoring,Sharks,Cornton,Doune,2012-07-03,1
19395,Michael,Death,Sharks,Amateur,Catching,Sharks,Cornton,Doune,2012-07-03,0
19395,Michael,Death,Sharks,Amateur,Running,Sharks,Cornton,Doune,2012-07-03,0
17164,Stuart,Haseltine,Sharks,Professional,Catching,Sharks,Cornton,Doune,2012-07-03,6
17164,Stuart,Haseltine,Sharks,Professional,Defending,Sharks,Cornton,Doune,2012-07-03,6
17164,Stuart,Haseltine,Sharks,Professional,Running,Sharks,Cornton,Doune,2012-07-03,6
11474,Fiona,Scott-Mullen,Sharks,Amateur,Defending,Sharks,Cornton,Doune,2012-07-03,6
11474,Fiona,Scott-Mullen,Sharks,Amateur,Jumping,Sharks,Cornton,Doune,2012-07-03,6
11474,Fiona,Scott-Mullen,Sharks,Amateur,Scoring,Sharks,Cornton,Doune,2012-07-03,6
14381,Alex,Shuttleworth,Sharks,Amateur,Catching,Sharks,Cornton,Doune,2012-07-03,4
14381,Alex,Shuttleworth,Sharks,Amateur,Scoring,Sharks,Cornton,Doune,2012-07-03,4
14381,Alex,Shuttleworth,Sharks,Amateur,Throwing,Sharks,Cornton,Doune,2012-07-03,4
11782,F,Horan,Sharks,Professional,Catching,Sharks,Cornton,Doune,2012-07-03,3
11782,F,Horan,Sharks,Professional,Defending,Sharks,Cornton,Doune,2012-07-03,3
11782,F,Horan,Sharks,Professional,Scoring,Sharks,Cornton,Doune,2012-07-03,3
14241,Mike,Driver,Sharks,Amateur,Catching,Sharks,Cornton,Doune,2012-07-03,3
14241,Mike,Driver,Sharks,Amateur,Defending,Sharks,Cornton,Doune,2012-07-03,3
14241,Mike,Driver,Sharks,Amateur,Jumping,Sharks,Cornton,Doune,2012-07-03,3
17991,Barry,Smith,Sharks,Professional,Running,Sharks,Cornton,Doune,2012-07-03,5
17991,Barry,Smith,Sharks,Professional,Scoring,Sharks,Cornton,Doune,2012-07-03,5
12650,Catherine,Donnelly,Sharks,Amateur,Defending,Sharks,Cornton,Doune,2012-07-03,1
12650,Catherine,Donnelly,Sharks,Amateur,Scoring,Sharks,Cornton,Doune,2012-07-03,1
16424,Andrew,Casey,Sharks,Professional,Catching,Sharks,Cornton,Doune,2012-07-03,7
16424,Andrew,Casey,Sharks,Professional,Jumping,Sharks,Cornton,Doune,2012-07-03,7
16424,Andrew,Casey,Sharks,Professional,Throwing,Sharks,Cornton,Doune,2012-07-03,7
14273,Alan,Stoner,Sharks,Professional,Defending,Sharks,Cornton,Doune,2012-07-03,5
14273,Alan,Stoner,Sharks,Professional,Jumping,Sharks,Cornton,Doune,2012-07-03,5
14273,Alan,Stoner,Sharks,Professional,Throwing,Sharks,Cornton,Doune,2012-07-03,5
13703,Emad,Miah,Jets,Professional,Catching,Jets,Alloa,Dunblane,2012-06-26,6
13703,Emad,Miah,Jets,Professional,Running,Jets,Alloa,Dunblane,2012-06-26,6
13703,Emad,Miah,Jets,Professional,Scoring,Jets,Alloa,Dunblane,2012-06-26,6
12262,David,Hughes,Jets,Amateur,Catching,Jets,Alloa,Dunblane,2012-06-26,0
12262,David,Hughes,Jets,Amateur,Running,Jets,Alloa,Dunblane,2012-06-26,0
12262,David,Hughes,Jets,Amateur,Scoring,Jets,Alloa,Dunblane,2012-06-26,0
15273,Paul,Hewitt,Jets,Amateur,Jumping,Jets,Alloa,Dunblane,2012-06-26,6
15273,Paul,Hewitt,Jets,Amateur,Running,Jets,Alloa,Dunblane,2012-06-26,6
15273,Paul,Hewitt,Jets,Amateur,Scoring,Jets,Alloa,Dunblane,2012-06-26,6
15008,Sarah,Issele,Jets,Amateur,Jumping,Jets,Alloa,Dunblane,2012-06-26,6
15008,Sarah,Issele,Jets,Amateur,Scoring,Jets,Alloa,Dunblane,2012-06-26,6
15008,Sarah,Issele,Jets,Amateur,Throwing,Jets,Alloa,Dunblane,2012-06-26,6
10726,Bob,Brooks,Jets,Professional,Defending,Jets,Alloa,Dunblane,2012-06-26,3
10726,Bob,Brooks,Jets,Professional,Jumping,Jets,Alloa,Dunblane,2012-06-26,3
10726,Bob,Brooks,Jets,Professional,Scoring,Jets,Alloa,Dunblane,2012-06-26,3
10954,Chad,Huke,Jets,Amateur,Jumping,Jets,Alloa,Dunblane,2012-06-26,4
10954,Chad,Huke,Jets,Amateur,Scoring,Jets,Alloa,Dunblane,2012-06-26,4
12212,Steve,Newton,Jets,Professional,Catching,Jets,Alloa,Dunblane,2012-06-26,4
12212,Steve,Newton,Jets,Professional,Scoring,Jets,Alloa,Dunblane,2012-06-26,4
18068,Tracy,Weed,Jets,Professional,Catching,Jets,Alloa,Dunblane,2012-06-26,7
18068,Tracy,Weed,Jets,Professional,Running,Jets,Alloa,Dunblane,2012-06-26,7
18068,Tracy,Weed,Jets,Professional,Scoring,Jets,Alloa,Dunblane,2012-06-26,7
18589,Jack,Nazemian,Jets,Professional,Defending,Jets,Alloa,Dunblane,2012-06-26,1
18589,Jack,Nazemian,Jets,Professional,Jumping,Jets,Alloa,Dunblane,2012-06-26,1
18589,Jack,Nazemian,Jets,Professional,Running,Jets,Alloa,Dunblane,2012-06-26,1
14884,Ian,Al-Boucari,Jets,Amateur,Defending,Jets,Alloa,Dunblane,2012-06-26,5
14884,Ian,Al-Boucari,Jets,Amateur,Jumping,Jets,Alloa,Dunblane,2012-06-26,5
14884,Ian,Al-Boucari,Jets,Amateur,Scoring,Jets,Alloa,Dunblane,2012-06-26,5
16689,Steve,Malcolmson,Jets,Professional,Catching,Jets,Alloa,Dunblane,2012-06-26,7
16689,Steve,Malcolmson,Jets,Professional,Defending,Jets,Alloa,Dunblane,2012-06-26,7
16689,Steve,Malcolmson,Jets,Professional,Scoring,Jets,Alloa,Dunblane,2012-06-26,7
15828,John,Barker,Racers,Amateur,Defending,Racers,Bridge of Allan,Dunblane,2012-06-26,5
15828,John,Barker,Racers,Amateur,Jumping,Racers,Bridge of Allan,Dunblane,2012-06-26,5
15828,John,Barker,Racers,Amateur,Scoring,Racers,Bridge of Allan,Dunblane,2012-06-26,5
14743,Gary,Berry,Racers,Professional,Defending,Racers,Bridge of Allan,Dunblane,2012-06-26,4
14743,Gary,Berry,Racers,Professional,Running,Racers,Bridge of Allan,Dunblane,2012-06-26,4
14743,Gary,Berry,Racers,Professional,Scoring,Racers,Bridge of Allan,Dunblane,2012-06-26,4
15467,Brian,Vance,Racers,Amateur,Catching,Racers,Bridge of Allan,Dunblane,2012-06-26,7
15467,Brian,Vance,Racers,Amateur,Jumping,Racers,Bridge of Allan,Dunblane,2012-06-26,7
15467,Brian,Vance,Racers,Amateur,Running,Racers,Bridge of Allan,Dunblane,2012-06-26,7
19416,Trevor,Oldham,Racers,Professional,Catching,Racers,Bridge of Allan,Dunblane,2012-06-26,4
19416,Trevor,Oldham,Racers,Professional,Jumping,Racers,Bridge of Allan,Dunblane,2012-06-26,4
10162,Gillian,Botwright,Racers,Amateur,Catching,Racers,Bridge of Allan,Dunblane,2012-06-26,6
10162,Gillian,Botwright,Racers,Amateur,Jumping,Racers,Bridge of Allan,Dunblane,2012-06-26,6
13430,Richard,Campbell,Racers,Professional,Catching,Racers,Bridge of Allan,Dunblane,2012-06-26,3
13430,Richard,Campbell,Racers,Professional,Defending,Racers,Bridge of Allan,Dunblane,2012-06-26,3
13430,Richard,Campbell,Racers,Professional,Scoring,Racers,Bridge of Allan,Dunblane,2012-06-26,3
17544,John,Harris,Racers,Professional,Catching,Racers,Bridge of Allan,Dunblane,2012-06-26,5
17544,John,Harris,Racers,Professional,Scoring,Racers,Bridge of Allan,Dunblane,2012-06-26,5
11068,Sean,Cocks,Racers,Professional,Catching,Racers,Bridge of Allan,Dunblane,2012-06-26,0
11068,Sean,Cocks,Racers,Professional,Defending,Racers,Bridge of Allan,Dunblane,2012-06-26,0
11068,Sean,Cocks,Racers,Professional,Scoring,Racers,Bridge of Allan,Dunblane,2012-06-26,0
19184,Julia,Maxwell,Racers,Amateur,Scoring,Racers,Bridge of Allan,Dunblane,2012-06-26,1
19184,Julia,Maxwell,Racers,Amateur,Throwing,Racers,Bridge of Allan,Dunblane,2012-06-26,1
18417,Christien,Jones,Racers,Professional,Catching,Racers,Bridge of Allan,Dunblane,2012-06-26,6
18417,Christien,Jones,Racers,Professional,Jumping,Racers,Bridge of Allan,Dunblane,2012-06-26,6
18417,Christien,Jones,Racers,Professional,Running,Racers,Bridge of Allan,Dunblane,2012-06-26,6
11186,Susan,Tessadri,Racers,Professional,Jumping,Racers,Bridge of Allan,Dunblane,2012-06-26,4
11186,Susan,Tessadri,Racers,Professional,Throwing,Racers,Bridge of Allan,Dunblane,2012-06-26,4
11174,Robert,Heath,Racers,Amateur,Catching,Racers,Bridge of Allan,Dunblane,2012-06-26,1
11174,Robert,Heath,Racers,Amateur,Jumping,Racers,Bridge of Allan,Dunblane,2012-06-26,1
11174,Robert,Heath,Racers,Amateur,Scoring,Racers,Bridge of Allan,Dunblane,2012-06-26,1
19899,Christopher,Weight,Sharks,Professional,Jumping,Sharks,Cornton,Dunblane,2012-06-26,8
19899,Christopher,Weight,Sharks,Professional,Running,Sharks,Cornton,Dunblane,2012-06-26,8
19253,Donna,Talbot,Sharks,Professional,Scoring,Sharks,Cornton,Dunblane,2012-06-26,6
18673,Scott,Patel,Sharks,Professional,Defending,Sharks,Cornton,Dunblane,2012-06-26,4
18673,Scott,Patel,Sharks,Professional,Jumping,Sharks,Cornton,Dunblane,2012-06-26,4
18673,Scott,Patel,Sharks,Professional,Scoring,Sharks,Cornton,Dunblane,2012-06-26,4
18078,Paul,Robinson,Sharks,Professional,Defending,Sharks,Cornton,Dunblane,2012-06-26,2
18078,Paul,Robinson,Sharks,Professional,Scoring,Sharks,Cornton,Dunblane,2012-06-26,2
19533,Oliver,Woolhouse,Sharks,Professional,Defending,Sharks,Cornton,Dunblane,2012-06-26,6
19533,Oliver,Woolhouse,Sharks,Professional,Jumping,Sharks,Cornton,Dunblane,2012-06-26,6
19533,Oliver,Woolhouse,Sharks,Professional,Running,Sharks,Cornton,Dunblane,2012-06-26,6
16943,Anthony,Lever,Sharks,Professional,Jumping,Sharks,Cornton,Dunblane,2012-06-26,7
16943,Anthony,Lever,Sharks,Professional,Scoring,Sharks,Cornton,Dunblane,2012-06-26,7
19395,Michael,Death,Sharks,Amateur,Catching,Sharks,Cornton,Dunblane,2012-06-26,3
19395,Michael,Death,Sharks,Amateur,Running,Sharks,Cornton,Dunblane,2012-06-26,3
17164,Stuart,Haseltine,Sharks,Professional,Catching,Sharks,Cornton,Dunblane,2012-06-26,1
17164,Stuart,Haseltine,Sharks,Professional,Defending,Sharks,Cornton,Dunblane,2012-06-26,1
17164,Stuart,Haseltine,Sharks,Professional,Running,Sharks,Cornton,Dunblane,2012-06-26,1
11474,Fiona,Scott-Mullen,Sharks,Amateur,Defending,Sharks,Cornton,Dunblane,2012-06-26,6
11474,Fiona,Scott-Mullen,Sharks,Amateur,Jumping,Sharks,Cornton,Dunblane,2012-06-26,6
11474,Fiona,Scott-Mullen,Sharks,Amateur,Scoring,Sharks,Cornton,Dunblane,2012-06-26,6
14381,Alex,Shuttleworth,Sharks,Amateur,Catching,Sharks,Cornton,Dunblane,2012-06-26,8
14381,Alex,Shuttleworth,Sharks,Amateur,Scoring,Sharks,Cornton,Dunblane,2012-06-26,8
14381,Alex,Shuttleworth,Sharks,Amateur,Throwing,Sharks,Cornton,Dunblane,2012-06-26,8
11782,F,Horan,Sharks,Professional,Catching,Sharks,Cornton,Dunblane,2012-06-26,6
11782,F,Horan,Sharks,Professional,Defending,Sharks,Cornton,Dunblane,2012-06-26,6
11782,F,Horan,Sharks,Professional,Scoring,Sharks,Cornton,Dunblane,2012-06-26,6
14241,Mike,Driver,Sharks,Amateur,Catching,Sharks,Cornton,Dunblane,2012-06-26,1
14241,Mike,Driver,Sharks,Amateur,Defending,Sharks,Cornton,Dunblane,2012-06-26,1
14241,Mike,Driver,Sharks,Amateur,Jumping,Sharks,Cornton,Dunblane,2012-06-26,1
17991,Barry,Smith,Sharks,Professional,Running,Sharks,Cornton,Dunblane,2012-06-26,7
17991,Barry,Smith,Sharks,Professional,Scoring,Sharks,Cornton,Dunblane,2012-06-26,7
12650,Catherine,Donnelly,Sharks,Amateur,Defending,Sharks,Cornton,Dunblane,2012-06-26,4
12650,Catherine,Donnelly,Sharks,Amateur,Scoring,Sharks,Cornton,Dunblane,2012-06-26,4
16424,Andrew,Casey,Sharks,Professional,Catching,Sharks,Cornton,Dunblane,2012-06-26,3
16424,Andrew,Casey,Sharks,Professional,Jumping,Sharks,Cornton,Dunblane,2012-06-26,3
16424,Andrew,Casey,Sharks,Professional,Throwing,Sharks,Cornton,Dunblane,2012-06-26,3
14273,Alan,Stoner,Sharks,Professional,Defending,Sharks,Cornton,Dunblane,2012-06-26,6
14273,Alan,Stoner,Sharks,Professional,Jumping,Sharks,Cornton,Dunblane,2012-06-26,6
14273,Alan,Stoner,Sharks,Professional,Throwing,Sharks,Cornton,Dunblane,2012-06-26,6
13703,Emad,Miah,Jets,Professional,Catching,Jets,Alloa,Tullibody,2012-06-19,5
13703,Emad,Miah,Jets,Professional,Running,Jets,Alloa,Tullibody,2012-06-19,5
13703,Emad,Miah,Jets,Professional,Scoring,Jets,Alloa,Tullibody,2012-06-19,5
12262,David,Hughes,Jets,Amateur,Catching,Jets,Alloa,Tullibody,2012-06-19,0
12262,David,Hughes,Jets,Amateur,Running,Jets,Alloa,Tullibody,2012-06-19,0
12262,David,Hughes,Jets,Amateur,Scoring,Jets,Alloa,Tullibody,2012-06-19,0
15273,Paul,Hewitt,Jets,Amateur,Jumping,Jets,Alloa,Tullibody,2012-06-19,2
15273,Paul,Hewitt,Jets,Amateur,Running,Jets,Alloa,Tullibody,2012-06-19,2
15273,Paul,Hewitt,Jets,Amateur,Scoring,Jets,Alloa,Tullibody,2012-06-19,2
15008,Sarah,Issele,Jets,Amateur,Jumping,Jets,Alloa,Tullibody,2012-06-19,8
15008,Sarah,Issele,Jets,Amateur,Scoring,Jets,Alloa,Tullibody,2012-06-19,8
15008,Sarah,Issele,Jets,Amateur,Throwing,Jets,Alloa,Tullibody,2012-06-19,8
10726,Bob,Brooks,Jets,Professional,Defending,Jets,Alloa,Tullibody,2012-06-19,2
10726,Bob,Brooks,Jets,Professional,Jumping,Jets,Alloa,Tullibody,2012-06-19,2
10726,Bob,Brooks,Jets,Professional,Scoring,Jets,Alloa,Tullibody,2012-06-19,2
10954,Chad,Huke,Jets,Amateur,Jumping,Jets,Alloa,Tullibody,2012-06-19,2
10954,Chad,Huke,Jets,Amateur,Scoring,Jets,Alloa,Tullibody,2012-06-19,2
12212,Steve,Newton,Jets,Professional,Catching,Jets,Alloa,Tullibody,2012-06-19,3
12212,Steve,Newton,Jets,Professional,Scoring,Jets,Alloa,Tullibody,2012-06-19,3
18068,Tracy,Weed,Jets,Professional,Catching,Jets,Alloa,Tullibody,2012-06-19,1
18068,Tracy,Weed,Jets,Professional,Running,Jets,Alloa,Tullibody,2012-06-19,1
18068,Tracy,Weed,Jets,Professional,Scoring,Jets,Alloa,Tullibody,2012-06-19,1
18589,Jack,Nazemian,Jets,Professional,Defending,Jets,Alloa,Tullibody,2012-06-19,4
18589,Jack,Nazemian,Jets,Professional,Jumping,Jets,Alloa,Tullibody,2012-06-19,4
18589,Jack,Nazemian,Jets,Professional,Running,Jets,Alloa,Tullibody,2012-06-19,4
14884,Ian,Al-Boucari,Jets,Amateur,Defending,Jets,Alloa,Tullibody,2012-06-19,3
14884,Ian,Al-Boucari,Jets,Amateur,Jumping,Jets,Alloa,Tullibody,2012-06-19,3
14884,Ian,Al-Boucari,Jets,Amateur,Scoring,Jets,Alloa,Tullibody,2012-06-19,3
16689,Steve,Malcolmson,Jets,Professional,Catching,Jets,Alloa,Tullibody,2012-06-19,4
16689,Steve,Malcolmson,Jets,Professional,Defending,Jets,Alloa,Tullibody,2012-06-19,4
16689,Steve,Malcolmson,Jets,Professional,Scoring,Jets,Alloa,Tullibody,2012-06-19,4
19031,Nicola,Hollis,Blues,Professional,Catching,Blues,Falkirk,Tullibody,2012-06-19,8
19031,Nicola,Hollis,Blues,Professional,Scoring,Blues,Falkirk,Tullibody,2012-06-19,8
12290,Mark,Titford,Blues,Amateur,Defending,Blues,Falkirk,Tullibody,2012-06-19,4
12290,Mark,Titford,Blues,Amateur,Running,Blues,Falkirk,Tullibody,2012-06-19,4
12290,Mark,Titford,Blues,Amateur,Scoring,Blues,Falkirk,Tullibody,2012-06-19,4
12981,Anthony,Jackson,Blues,Professional,Defending,Blues,Falkirk,Tullibody,2012-06-19,6
12981,Anthony,Jackson,Blues,Professional,Throwing,Blues,Falkirk,Tullibody,2012-06-19,6
15004,Paul,Taylor,Blues,Professional,Defending,Blues,Falkirk,Tullibody,2012-06-19,1
15004,Paul,Taylor,Blues,Professional,Jumping,Blues,Falkirk,Tullibody,2012-06-19,1
15004,Paul,Taylor,Blues,Professional,Running,Blues,Falkirk,Tullibody,2012-06-19,1
14736,Martin,Laing,Blues,Professional,Running,Blues,Falkirk,Tullibody,2012-06-19,3
14736,Martin,Laing,Blues,Professional,Scoring,Blues,Falkirk,Tullibody,2012-06-19,3
12940,Lucy,Duong,Blues,Amateur,Catching,Blues,Falkirk,Tullibody,2012-06-19,6
12940,Lucy,Duong,Blues,Amateur,Running,Blues,Falkirk,Tullibody,2012-06-19,6
12940,Lucy,Duong,Blues,Amateur,Throwing,Blues,Falkirk,Tullibody,2012-06-19,6
11870,Ray,Dewson,Blues,Professional,Jumping,Blues,Falkirk,Tullibody,2012-06-19,2
11870,Ray,Dewson,Blues,Professional,Scoring,Blues,Falkirk,Tullibody,2012-06-19,2
15589,Barry,Lowry,Blues,Amateur,Defending,Blues,Falkirk,Tullibody,2012-06-19,0
15589,Barry,Lowry,Blues,Amateur,Scoring,Blues,Falkirk,Tullibody,2012-06-19,0
16771,Brendon,Hammond,Blues,Professional,Jumping,Blues,Falkirk,Tullibody,2012-06-19,3
16771,Brendon,Hammond,Blues,Professional,Scoring,Blues,Falkirk,Tullibody,2012-06-19,3
13829,Rudi,Mathew,Blues,Professional,Jumping,Blues,Falkirk,Tullibody,2012-06-19,0
13829,Rudi,Mathew,Blues,Professional,Throwing,Blues,Falkirk,Tullibody,2012-06-19,0
13798,Chris,Worth,Blues,Amateur,Catching,Blues,Falkirk,Tullibody,2012-06-19,7
13798,Chris,Worth,Blues,Amateur,Defending,Blues,Falkirk,Tullibody,2012-06-19,7
13798,Chris,Worth,Blues,Amateur,Running,Blues,Falkirk,Tullibody,2012-06-19,7
19650,Joanna,Cambridge,Rams,Professional,Catching,Rams,Dunblane,Tullibody,2012-06-19,2
19650,Joanna,Cambridge,Rams,Professional,Scoring,Rams,Dunblane,Tullibody,2012-06-19,2
19650,Joanna,Cambridge,Rams,Professional,Throwing,Rams,Dunblane,Tullibody,2012-06-19,2
17405,Ronald,Coleing,Rams,Professional,Catching,Rams,Dunblane,Tullibody,2012-06-19,7
17405,Ronald,Coleing,Rams,Professional,Defending,Rams,Dunblane,Tullibody,2012-06-19,7
17405,Ronald,Coleing,Rams,Professional,Jumping,Rams,Dunblane,Tullibody,2012-06-19,7
17921,Andy,Sutton,Rams,Amateur,Defending,Rams,Dunblane,Tullibody,2012-06-19,5
17921,Andy,Sutton,Rams,Amateur,Jumping,Rams,Dunblane,Tullibody,2012-06-19,5
12470,Shirley,Burdett,Rams,Professional,Catching,Rams,Dunblane,Tullibody,2012-06-19,4
12470,Shirley,Burdett,Rams,Professional,Running,Rams,Dunblane,Tullibody,2012-06-19,4
12470,Shirley,Burdett,Rams,Professional,Scoring,Rams,Dunblane,Tullibody,2012-06-19,4
13441,Marcell,Avery,Rams,Amateur,Catching,Rams,Dunblane,Tullibody,2012-06-19,5
13441,Marcell,Avery,Rams,Amateur,Running,Rams,Dunblane,Tullibody,2012-06-19,5
10193,David,Varnam,Blasters,Amateur,Catching,Blasters,Stirling,Falkirk,2012-06-12,5
10193,David,Varnam,Blasters,Amateur,Jumping,Blasters,Stirling,Falkirk,2012-06-12,5
10193,David,Varnam,Blasters,Amateur,Scoring,Blasters,Stirling,Falkirk,2012-06-12,5
14947,Marcin,Hatch,Blasters,Amateur,Catching,Blasters,Stirling,Falkirk,2012-06-12,3
14947,Marcin,Hatch,Blasters,Amateur,Jumping,Blasters,Stirling,Falkirk,2012-06-12,3
14947,Marcin,Hatch,Blasters,Amateur,Running,Blasters,Stirling,Falkirk,2012-06-12,3
13190,Philip,Green,Blasters,Amateur,Catching,Blasters,Stirling,Falkirk,2012-06-12,8
13190,Philip,Green,Blasters,Amateur,Defending,Blasters,Stirling,Falkirk,2012-06-12,8
13190,Philip,Green,Blasters,Amateur,Jumping,Blasters,Stirling,Falkirk,2012-06-12,8
14989,Charlene,Everitt,Blasters,Professional,Catching,Blasters,Stirling,Falkirk,2012-06-12,6
14989,Charlene,Everitt,Blasters,Professional,Jumping,Blasters,Stirling,Falkirk,2012-06-12,6
19316,Michael,Jepson,Blasters,Amateur,Catching,Blasters,Stirling,Falkirk,2012-06-12,7
19316,Michael,Jepson,Blasters,Amateur,Scoring,Blasters,Stirling,Falkirk,2012-06-12,7
19316,Michael,Jepson,Blasters,Amateur,Throwing,Blasters,Stirling,Falkirk,2012-06-12,7
19189,Martin,Stewart,Blasters,Professional,Defending,Blasters,Stirling,Falkirk,2012-06-12,2
19189,Martin,Stewart,Blasters,Professional,Scoring,Blasters,Stirling,Falkirk,2012-06-12,2
19189,Martin,Stewart,Blasters,Professional,Throwing,Blasters,Stirling,Falkirk,2012-06-12,2
12567,Paul,Freeman,Blasters,Professional,Jumping,Blasters,Stirling,Falkirk,2012-06-12,5
12567,Paul,Freeman,Blasters,Professional,Scoring,Blasters,Stirling,Falkirk,2012-06-12,5
12567,Paul,Freeman,Blasters,Professional,Throwing,Blasters,Stirling,Falkirk,2012-06-12,5
19017,Colin,Sommerville,Blasters,Professional,Catching,Blasters,Stirling,Falkirk,2012-06-12,3
19017,Colin,Sommerville,Blasters,Professional,Defending,Blasters,Stirling,Falkirk,2012-06-12,3
14897,Michael,White,Blasters,Professional,Catching,Blasters,Stirling,Falkirk,2012-06-12,1
14897,Michael,White,Blasters,Professional,Defending,Blasters,Stirling,Falkirk,2012-06-12,1
14897,Michael,White,Blasters,Professional,Scoring,Blasters,Stirling,Falkirk,2012-06-12,1
16974,Trevor,Oates,Blasters,Professional,Jumping,Blasters,Stirling,Falkirk,2012-06-12,3
16974,Trevor,Oates,Blasters,Professional,Scoring,Blasters,Stirling,Falkirk,2012-06-12,3
14603,Steve,Atkinsion,Blasters,Professional,Defending,Blasters,Stirling,Falkirk,2012-06-12,5
14603,Steve,Atkinsion,Blasters,Professional,Jumping,Blasters,Stirling,Falkirk,2012-06-12,5
17479,Tracy,Vratchovski,Blasters,Amateur,Catching,Blasters,Stirling,Falkirk,2012-06-12,6
18188,Richard,Morrison,Blasters,Professional,Defending,Blasters,Stirling,Falkirk,2012-06-12,8
18188,Richard,Morrison,Blasters,Professional,Jumping,Blasters,Stirling,Falkirk,2012-06-12,8
18188,Richard,Morrison,Blasters,Professional,Scoring,Blasters,Stirling,Falkirk,2012-06-12,8
15416,R,Porter,Blasters,Amateur,Defending,Blasters,Stirling,Falkirk,2012-06-12,5
15416,R,Porter,Blasters,Amateur,Running,Blasters,Stirling,Falkirk,2012-06-12,5
15416,R,Porter,Blasters,Amateur,Scoring,Blasters,Stirling,Falkirk,2012-06-12,5
15828,John,Barker,Racers,Amateur,Defending,Racers,Bridge of Allan,Falkirk,2012-06-12,1
15828,John,Barker,Racers,Amateur,Jumping,Racers,Bridge of Allan,Falkirk,2012-06-12,1
15828,John,Barker,Racers,Amateur,Scoring,Racers,Bridge of Allan,Falkirk,2012-06-12,1
14743,Gary,Berry,Racers,Professional,Defending,Racers,Bridge of Allan,Falkirk,2012-06-12,7
14743,Gary,Berry,Racers,Professional,Running,Racers,Bridge of Allan,Falkirk,2012-06-12,7
14743,Gary,Berry,Racers,Professional,Scoring,Racers,Bridge of Allan,Falkirk,2012-06-12,7
15467,Brian,Vance,Racers,Amateur,Catching,Racers,Bridge of Allan,Falkirk,2012-06-12,0
15467,Brian,Vance,Racers,Amateur,Jumping,Racers,Bridge of Allan,Falkirk,2012-06-12,0
15467,Brian,Vance,Racers,Amateur,Running,Racers,Bridge of Allan,Falkirk,2012-06-12,0
19416,Trevor,Oldham,Racers,Professional,Catching,Racers,Bridge of Allan,Falkirk,2012-06-12,4
19416,Trevor,Oldham,Racers,Professional,Jumping,Racers,Bridge of Allan,Falkirk,2012-06-12,4
10162,Gillian,Botwright,Racers,Amateur,Catching,Racers,Bridge of Allan,Falkirk,2012-06-12,2
10162,Gillian,Botwright,Racers,Amateur,Jumping,Racers,Bridge of Allan,Falkirk,2012-06-12,2
13430,Richard,Campbell,Racers,Professional,Catching,Racers,Bridge of Allan,Falkirk,2012-06-12,8
13430,Richard,Campbell,Racers,Professional,Defending,Racers,Bridge of Allan,Falkirk,2012-06-12,8
13430,Richard,Campbell,Racers,Professional,Scoring,Racers,Bridge of Allan,Falkirk,2012-06-12,8
17544,John,Harris,Racers,Professional,Catching,Racers,Bridge of Allan,Falkirk,2012-06-12,1
17544,John,Harris,Racers,Professional,Scoring,Racers,Bridge of Allan,Falkirk,2012-06-12,1
11068,Sean,Cocks,Racers,Professional,Catching,Racers,Bridge of Allan,Falkirk,2012-06-12,4
